Vd Vgf Vs Vgb L IDS qicore xg1 xg2  
1.0 -0.28 0 1.5 5.5e-08 7.783e-12 9.609e-08 5.7928 -29.7875 
1.0 -0.26 0 1.5 5.5e-08 1.457e-11 1.783e-07 6.5265 -29.7875 
1.0 -0.24 0 1.5 5.5e-08 2.752e-11 3.337e-07 7.2696 -29.7875 
1.0 -0.22 0 1.5 5.5e-08 5.228e-11 6.282e-07 8.0192 -29.7875 
1.0 -0.2 0 1.5 5.5e-08 9.974e-11 1.188e-06 8.7735 -29.7875 
1.0 -0.18 0 1.5 5.5e-08 1.909e-10 2.253e-06 9.5312 -29.7875 
1.0 -0.16 0 1.5 5.5e-08 3.663e-10 4.284e-06 10.2915 -29.7875 
1.0 -0.14 0 1.5 5.5e-08 7.043e-10 8.163e-06 11.0539 -29.7875 
1.0 -0.12 0 1.5 5.5e-08 1.356e-09 1.558e-05 11.8178 -29.7875 
1.0 -0.1 0 1.5 5.5e-08 2.615e-09 2.978e-05 12.5829 -29.7875 
1.0 -0.08 0 1.5 5.5e-08 5.049e-09 5.700e-05 13.3491 -29.7875 
1.0 -0.06 0 1.5 5.5e-08 9.756e-09 1.092e-04 14.1160 -29.7876 
1.0 -0.04 0 1.5 5.5e-08 1.887e-08 2.093e-04 14.8837 -29.7877 
1.0 -0.02 0 1.5 5.5e-08 3.650e-08 4.016e-04 15.6518 -29.7878 
1.0 1.33226762955e-15 0 1.5 5.5e-08 7.064e-08 7.707e-04 16.4203 -29.7881 
1.0 0.02 0 1.5 5.5e-08 1.367e-07 1.479e-03 17.1889 -29.7888 
1.0 0.04 0 1.5 5.5e-08 2.644e-07 2.839e-03 17.9574 -29.7900 
1.0 0.06 0 1.5 5.5e-08 5.103e-07 5.441e-03 18.7250 -29.7922 
1.0 0.08 0 1.5 5.5e-08 9.811e-07 1.040e-02 19.4910 -29.7965 
1.0 0.1 0 1.5 5.5e-08 1.871e-06 1.976e-02 20.2534 -29.8046 
1.0 0.12 0 1.5 5.5e-08 3.518e-06 3.715e-02 21.0095 -29.8192 
1.0 0.14 0 1.5 5.5e-08 6.453e-06 6.860e-02 21.7550 -29.8445 
1.0 0.16 0 1.5 5.5e-08 1.139e-05 0.1232 22.4848 -29.8858 
1.0 0.18 0 1.5 5.5e-08 1.907e-05 0.2127 23.1948 -29.9470 
1.0 0.2 0 1.5 5.5e-08 2.998e-05 0.3504 23.8843 -30.0289 
1.0 0.22 0 1.5 5.5e-08 4.417e-05 0.5489 24.5564 -30.1283 
1.0 0.24 0 1.5 5.5e-08 6.128e-05 0.8178 25.2167 -30.2395 
1.0 0.26 0 1.5 5.5e-08 8.080e-05 1.1621 25.8708 -30.3571 
1.0 0.28 0 1.5 5.5e-08 1.022e-04 1.5819 26.5229 -30.4768 
1.0 0.3 0 1.5 5.5e-08 1.252e-04 2.0732 27.1758 -30.5958 
1.0 0.32 0 1.5 5.5e-08 1.493e-04 2.6294 27.8309 -30.7126 
1.0 0.34 0 1.5 5.5e-08 1.744e-04 3.2430 28.4891 -30.8264 
1.0 0.36 0 1.5 5.5e-08 2.003e-04 3.9066 29.1506 -30.9371 
1.0 0.38 0 1.5 5.5e-08 2.269e-04 4.6135 29.8152 -31.0446 
1.0 0.4 0 1.5 5.5e-08 2.541e-04 5.3577 30.4828 -31.1492 
1.0 0.42 0 1.5 5.5e-08 2.818e-04 6.1340 31.1532 -31.2511 
1.0 0.44 0 1.5 5.5e-08 3.098e-04 6.9382 31.8260 -31.3506 
1.0 0.46 0 1.5 5.5e-08 3.382e-04 7.7666 32.5010 -31.4479 
1.0 0.48 0 1.5 5.5e-08 3.668e-04 8.6161 33.1780 -31.5433 
1.0 0.5 0 1.5 5.5e-08 3.957e-04 9.4841 33.8566 -31.6371 
1.0 0.52 0 1.5 5.5e-08 4.247e-04 10.3684 34.5367 -31.7295 
1.0 0.54 0 1.5 5.5e-08 4.539e-04 11.2670 35.2180 -31.8207 
1.0 0.56 0 1.5 5.5e-08 4.832e-04 12.1784 35.9004 -31.9108 
1.0 0.58 0 1.5 5.5e-08 5.126e-04 13.1012 36.5838 -32.0000 
1.0 0.6 0 1.5 5.5e-08 5.421e-04 14.0341 37.2679 -32.0885 
1.0 0.62 0 1.5 5.5e-08 5.717e-04 14.9762 37.9527 -32.1763 
1.0 0.64 0 1.5 5.5e-08 6.012e-04 15.9265 38.6381 -32.2636 
1.0 0.66 0 1.5 5.5e-08 6.308e-04 16.8841 39.3239 -32.3505 
1.0 0.68 0 1.5 5.5e-08 6.605e-04 17.8485 40.0101 -32.4370 
1.0 0.7 0 1.5 5.5e-08 6.901e-04 18.8190 40.6965 -32.5232 
1.0 0.72 0 1.5 5.5e-08 7.197e-04 19.7950 41.3832 -32.6093 
1.0 0.74 0 1.5 5.5e-08 7.494e-04 20.7761 42.0701 -32.6952 
1.0 0.76 0 1.5 5.5e-08 7.790e-04 21.7617 42.7570 -32.7810 
1.0 0.78 0 1.5 5.5e-08 8.086e-04 22.7515 43.4440 -32.8668 
1.0 0.8 0 1.5 5.5e-08 8.382e-04 23.7451 44.1309 -32.9527 
1.0 0.82 0 1.5 5.5e-08 8.678e-04 24.7422 44.8179 -33.0386 
1.0 0.84 0 1.5 5.5e-08 8.974e-04 25.7425 45.5047 -33.1246 
1.0 0.86 0 1.5 5.5e-08 9.269e-04 26.7457 46.1914 -33.2107 
1.0 0.88 0 1.5 5.5e-08 9.564e-04 27.7516 46.8780 -33.2970 
1.0 0.9 0 1.5 5.5e-08 9.859e-04 28.7599 47.5643 -33.3836 
1.0 0.92 0 1.5 5.5e-08 1.015e-03 29.7704 48.2504 -33.4703 
1.0 0.94 0 1.5 5.5e-08 1.045e-03 30.7830 48.9363 -33.5574 
1.0 0.96 0 1.5 5.5e-08 1.074e-03 31.7974 49.6219 -33.6447 
1.0 0.98 0 1.5 5.5e-08 1.104e-03 32.8135 50.3072 -33.7323 
1.0 1.0 0 1.5 5.5e-08 1.133e-03 33.8311 50.9921 -33.8203 
1.0 1.02 0 1.5 5.5e-08 1.162e-03 34.8501 51.6767 -33.9086 
1.0 1.04 0 1.5 5.5e-08 1.192e-03 35.8704 52.3610 -33.9973 
1.0 1.06 0 1.5 5.5e-08 1.221e-03 36.8918 53.0448 -34.0864 
1.0 1.08 0 1.5 5.5e-08 1.250e-03 37.9141 53.7283 -34.1759 
1.0 1.1 0 1.5 5.5e-08 1.280e-03 38.9374 54.4113 -34.2659 
1.0 1.12 0 1.5 5.5e-08 1.309e-03 39.9615 55.0939 -34.3563 
1.0 1.14 0 1.5 5.5e-08 1.338e-03 40.9862 55.7760 -34.4472 
1.0 1.16 0 1.5 5.5e-08 1.367e-03 42.0115 56.4576 -34.5385 
1.0 1.18 0 1.5 5.5e-08 1.396e-03 43.0374 57.1388 -34.6304 
1.0 1.2 0 1.5 5.5e-08 1.426e-03 44.0637 57.8194 -34.7227 
1.0 1.22 0 1.5 5.5e-08 1.455e-03 45.0903 58.4996 -34.8156 
1.0 1.24 0 1.5 5.5e-08 1.484e-03 46.1172 59.1792 -34.9090 
1.0 1.26 0 1.5 5.5e-08 1.513e-03 47.1443 59.8583 -35.0030 
1.0 1.28 0 1.5 5.5e-08 1.542e-03 48.1715 60.5368 -35.0975 
1.0 1.3 0 1.5 5.5e-08 1.571e-03 49.1988 61.2147 -35.1926 
1.0 1.32 0 1.5 5.5e-08 1.600e-03 50.2261 61.8921 -35.2883 
1.0 1.34 0 1.5 5.5e-08 1.630e-03 51.2534 62.5689 -35.3845 
1.0 1.36 0 1.5 5.5e-08 1.659e-03 52.2805 63.2451 -35.4814 
1.0 1.38 0 1.5 5.5e-08 1.688e-03 53.3075 63.9207 -35.5789 
1.0 1.4 0 1.5 5.5e-08 1.717e-03 54.3343 64.5957 -35.6770 
1.0 1.42 0 1.5 5.5e-08 1.746e-03 55.3608 65.2700 -35.7757 
1.0 1.44 0 1.5 5.5e-08 1.775e-03 56.3870 65.9437 -35.8750 
1.0 1.46 0 1.5 5.5e-08 1.804e-03 57.4129 66.6168 -35.9751 
1.0 1.48 0 1.5 5.5e-08 1.833e-03 58.4384 67.2892 -36.0757 
1.0 -1.5 0 1.0 5.5e-08 1.109e-13 1.123e-09 4.0178 -49.1192 
1.0 -1.48 0 1.0 5.5e-08 1.109e-13 1.123e-09 4.0183 -49.1192 
1.0 -1.46 0 1.0 5.5e-08 1.110e-13 1.124e-09 4.0188 -49.1192 
1.0 -1.44 0 1.0 5.5e-08 1.110e-13 1.124e-09 4.0193 -49.1192 
1.0 -1.42 0 1.0 5.5e-08 1.111e-13 1.125e-09 4.0198 -49.1192 
1.0 -1.4 0 1.0 5.5e-08 1.111e-13 1.125e-09 4.0203 -49.1192 
1.0 -1.38 0 1.0 5.5e-08 1.112e-13 1.126e-09 4.0209 -49.1192 
1.0 -1.36 0 1.0 5.5e-08 1.112e-13 1.127e-09 4.0215 -49.1192 
1.0 -1.34 0 1.0 5.5e-08 1.113e-13 1.127e-09 4.0221 -49.1192 
1.0 -1.32 0 1.0 5.5e-08 1.113e-13 1.128e-09 4.0227 -49.1192 
1.0 -1.3 0 1.0 5.5e-08 1.114e-13 1.128e-09 4.0234 -49.1192 
1.0 -1.28 0 1.0 5.5e-08 1.115e-13 1.129e-09 4.0241 -49.1192 
1.0 -1.26 0 1.0 5.5e-08 1.115e-13 1.130e-09 4.0248 -49.1192 
1.0 -1.24 0 1.0 5.5e-08 1.116e-13 1.130e-09 4.0255 -49.1192 
1.0 -1.22 0 1.0 5.5e-08 1.117e-13 1.131e-09 4.0263 -49.1192 
1.0 -1.2 0 1.0 5.5e-08 1.118e-13 1.132e-09 4.0271 -49.1192 
1.0 -1.18 0 1.0 5.5e-08 1.118e-13 1.133e-09 4.0280 -49.1192 
1.0 -1.16 0 1.0 5.5e-08 1.119e-13 1.134e-09 4.0288 -49.1192 
1.0 -1.14 0 1.0 5.5e-08 1.120e-13 1.135e-09 4.0298 -49.1192 
1.0 -1.12 0 1.0 5.5e-08 1.121e-13 1.136e-09 4.0308 -49.1192 
1.0 -1.1 0 1.0 5.5e-08 1.122e-13 1.137e-09 4.0318 -49.1192 
1.0 -1.08 0 1.0 5.5e-08 1.123e-13 1.138e-09 4.0329 -49.1192 
1.0 -1.06 0 1.0 5.5e-08 1.124e-13 1.139e-09 4.0340 -49.1192 
1.0 -1.04 0 1.0 5.5e-08 1.125e-13 1.140e-09 4.0352 -49.1192 
1.0 -1.02 0 1.0 5.5e-08 1.127e-13 1.141e-09 4.0365 -49.1192 
1.0 -1.0 0 1.0 5.5e-08 1.128e-13 1.142e-09 4.0379 -49.1192 
1.0 -0.98 0 1.0 5.5e-08 1.129e-13 1.144e-09 4.0393 -49.1192 
1.0 -0.96 0 1.0 5.5e-08 1.131e-13 1.145e-09 4.0408 -49.1192 
1.0 -0.94 0 1.0 5.5e-08 1.132e-13 1.147e-09 4.0424 -49.1192 
1.0 -0.92 0 1.0 5.5e-08 1.134e-13 1.149e-09 4.0441 -49.1192 
1.0 -0.9 0 1.0 5.5e-08 1.136e-13 1.150e-09 4.0460 -49.1192 
1.0 -0.88 0 1.0 5.5e-08 1.138e-13 1.152e-09 4.0480 -49.1192 
1.0 -0.86 0 1.0 5.5e-08 1.140e-13 1.154e-09 4.0501 -49.1192 
1.0 -0.84 0 1.0 5.5e-08 1.142e-13 1.157e-09 4.0523 -49.1192 
1.0 -0.82 0 1.0 5.5e-08 1.145e-13 1.159e-09 4.0548 -49.1192 
1.0 -0.8 0 1.0 5.5e-08 1.147e-13 1.162e-09 4.0575 -49.1192 
1.0 -0.78 0 1.0 5.5e-08 1.150e-13 1.164e-09 4.0603 -49.1192 
1.0 -0.76 0 1.0 5.5e-08 1.153e-13 1.168e-09 4.0635 -49.1192 
1.0 -0.74 0 1.0 5.5e-08 1.157e-13 1.171e-09 4.0669 -49.1192 
1.0 -0.72 0 1.0 5.5e-08 1.160e-13 1.175e-09 4.0707 -49.1192 
1.0 -0.7 0 1.0 5.5e-08 1.165e-13 1.179e-09 4.0749 -49.1192 
1.0 -0.68 0 1.0 5.5e-08 1.169e-13 1.184e-09 4.0795 -49.1192 
1.0 -0.66 0 1.0 5.5e-08 1.174e-13 1.189e-09 4.0847 -49.1192 
1.0 -0.64 0 1.0 5.5e-08 1.180e-13 1.195e-09 4.0905 -49.1192 
1.0 -0.62 0 1.0 5.5e-08 1.187e-13 1.201e-09 4.0970 -49.1192 
1.0 -0.6 0 1.0 5.5e-08 1.195e-13 1.209e-09 4.1044 -49.1192 
1.0 -0.58 0 1.0 5.5e-08 1.203e-13 1.218e-09 4.1130 -49.1192 
1.0 -0.56 0 1.0 5.5e-08 1.214e-13 1.228e-09 4.1229 -49.1192 
1.0 -0.54 0 1.0 5.5e-08 1.226e-13 1.240e-09 4.1345 -49.1192 
1.0 -0.52 0 1.0 5.5e-08 1.241e-13 1.255e-09 4.1484 -49.1192 
1.0 -0.5 0 1.0 5.5e-08 1.259e-13 1.273e-09 4.1650 -49.1192 
1.0 -0.48 0 1.0 5.5e-08 1.281e-13 1.296e-09 4.1856 -49.1192 
1.0 -0.46 0 1.0 5.5e-08 1.310e-13 1.324e-09 4.2113 -49.1192 
1.0 -0.44 0 1.0 5.5e-08 1.348e-13 1.362e-09 4.2446 -49.1192 
1.0 -0.42 0 1.0 5.5e-08 1.400e-13 1.415e-09 4.2888 -49.1192 
1.0 -0.4 0 1.0 5.5e-08 1.476e-13 1.490e-09 4.3499 -49.1192 
1.0 -0.38 0 1.0 5.5e-08 1.593e-13 1.606e-09 4.4381 -49.1192 
1.0 -0.36 0 1.0 5.5e-08 1.786e-13 1.799e-09 4.5713 -49.1192 
1.0 -0.34 0 1.0 5.5e-08 2.136e-13 2.147e-09 4.7786 -49.1192 
1.0 -0.32 0 1.0 5.5e-08 2.809e-13 2.814e-09 5.0962 -49.1192 
1.0 -0.3 0 1.0 5.5e-08 4.132e-13 4.121e-09 5.5438 -49.1192 
1.0 -0.28 0 1.0 5.5e-08 6.697e-13 6.642e-09 6.1038 -49.1192 
1.0 -0.26 0 1.0 5.5e-08 1.159e-12 1.143e-08 6.7402 -49.1192 
1.0 -0.24 0 1.0 5.5e-08 2.090e-12 2.045e-08 7.4230 -49.1192 
1.0 -0.22 0 1.0 5.5e-08 3.859e-12 3.750e-08 8.1338 -49.1192 
1.0 -0.2 0 1.0 5.5e-08 7.234e-12 6.980e-08 8.8620 -49.1192 
1.0 -0.18 0 1.0 5.5e-08 1.369e-11 1.312e-07 9.6015 -49.1192 
1.0 -0.16 0 1.0 5.5e-08 2.610e-11 2.482e-07 10.3486 -49.1192 
1.0 -0.14 0 1.0 5.5e-08 4.998e-11 4.719e-07 11.1010 -49.1192 
1.0 -0.12 0 1.0 5.5e-08 9.604e-11 9.004e-07 11.8574 -49.1192 
1.0 -0.1 0 1.0 5.5e-08 1.850e-10 1.722e-06 12.6167 -49.1192 
1.0 -0.08 0 1.0 5.5e-08 3.572e-10 3.301e-06 13.3782 -49.1192 
1.0 -0.06 0 1.0 5.5e-08 6.907e-10 6.338e-06 14.1414 -49.1192 
1.0 -0.04 0 1.0 5.5e-08 1.337e-09 1.218e-05 14.9061 -49.1192 
1.0 -0.02 0 1.0 5.5e-08 2.592e-09 2.345e-05 15.6718 -49.1193 
1.0 1.33226762955e-15 0 1.0 5.5e-08 5.028e-09 4.517e-05 16.4385 -49.1193 
1.0 0.02 0 1.0 5.5e-08 9.760e-09 8.708e-05 17.2059 -49.1193 
1.0 0.04 0 1.0 5.5e-08 1.896e-08 1.680e-04 17.9739 -49.1194 
1.0 0.06 0 1.0 5.5e-08 3.684e-08 3.242e-04 18.7424 -49.1195 
1.0 0.08 0 1.0 5.5e-08 7.159e-08 6.258e-04 19.5112 -49.1198 
1.0 0.1 0 1.0 5.5e-08 1.391e-07 1.208e-03 20.2801 -49.1203 
1.0 0.12 0 1.0 5.5e-08 2.701e-07 2.332e-03 21.0490 -49.1213 
1.0 0.14 0 1.0 5.5e-08 5.237e-07 4.495e-03 21.8172 -49.1232 
1.0 0.16 0 1.0 5.5e-08 1.011e-06 8.644e-03 22.5839 -49.1268 
1.0 0.18 0 1.0 5.5e-08 1.940e-06 1.654e-02 23.3477 -49.1336 
1.0 0.2 0 1.0 5.5e-08 3.673e-06 3.136e-02 24.1060 -49.1461 
1.0 0.22 0 1.0 5.5e-08 6.799e-06 5.852e-02 24.8548 -49.1683 
1.0 0.24 0 1.0 5.5e-08 1.214e-05 0.1064 25.5889 -49.2053 
1.0 0.26 0 1.0 5.5e-08 2.057e-05 0.1864 26.3037 -49.2618 
1.0 0.28 0 1.0 5.5e-08 3.271e-05 0.3121 26.9973 -49.3396 
1.0 0.3 0 1.0 5.5e-08 4.861e-05 0.4965 27.6721 -49.4364 
1.0 0.32 0 1.0 5.5e-08 6.778e-05 0.7505 28.3335 -49.5467 
1.0 0.34 0 1.0 5.5e-08 8.949e-05 1.0805 28.9873 -49.6646 
1.0 0.36 0 1.0 5.5e-08 1.131e-04 1.4877 29.6384 -49.7853 
1.0 0.38 0 1.0 5.5e-08 1.380e-04 1.9688 30.2898 -49.9058 
1.0 0.4 0 1.0 5.5e-08 1.639e-04 2.5176 30.9434 -50.0242 
1.0 0.42 0 1.0 5.5e-08 1.907e-04 3.1263 31.6000 -50.1397 
1.0 0.44 0 1.0 5.5e-08 2.180e-04 3.7872 32.2600 -50.2519 
1.0 0.46 0 1.0 5.5e-08 2.459e-04 4.4933 32.9232 -50.3608 
1.0 0.48 0 1.0 5.5e-08 2.742e-04 5.2381 33.5896 -50.4667 
1.0 0.5 0 1.0 5.5e-08 3.028e-04 6.0162 34.2588 -50.5698 
1.0 0.52 0 1.0 5.5e-08 3.318e-04 6.8231 34.9306 -50.6703 
1.0 0.54 0 1.0 5.5e-08 3.609e-04 7.6548 35.6046 -50.7686 
1.0 0.56 0 1.0 5.5e-08 3.903e-04 8.5082 36.2808 -50.8649 
1.0 0.58 0 1.0 5.5e-08 4.198e-04 9.3805 36.9587 -50.9594 
1.0 0.6 0 1.0 5.5e-08 4.494e-04 10.2694 37.6383 -51.0523 
1.0 0.62 0 1.0 5.5e-08 4.791e-04 11.1731 38.3193 -51.1439 
1.0 0.64 0 1.0 5.5e-08 5.088e-04 12.0898 39.0015 -51.2342 
1.0 0.66 0 1.0 5.5e-08 5.386e-04 13.0181 39.6847 -51.3235 
1.0 0.68 0 1.0 5.5e-08 5.685e-04 13.9567 40.3689 -51.4120 
1.0 0.7 0 1.0 5.5e-08 5.983e-04 14.9045 41.0539 -51.4996 
1.0 0.72 0 1.0 5.5e-08 6.281e-04 15.8607 41.7395 -51.5867 
1.0 0.74 0 1.0 5.5e-08 6.580e-04 16.8243 42.4257 -51.6732 
1.0 0.76 0 1.0 5.5e-08 6.878e-04 17.7947 43.1123 -51.7593 
1.0 0.78 0 1.0 5.5e-08 7.176e-04 18.7712 43.7993 -51.8450 
1.0 0.8 0 1.0 5.5e-08 7.474e-04 19.7533 44.4866 -51.9304 
1.0 0.82 0 1.0 5.5e-08 7.771e-04 20.7404 45.1742 -52.0156 
1.0 0.84 0 1.0 5.5e-08 8.068e-04 21.7321 45.8619 -52.1007 
1.0 0.86 0 1.0 5.5e-08 8.365e-04 22.7280 46.5497 -52.1857 
1.0 0.88 0 1.0 5.5e-08 8.661e-04 23.7278 47.2376 -52.2706 
1.0 0.9 0 1.0 5.5e-08 8.957e-04 24.7310 47.9255 -52.3555 
1.0 0.92 0 1.0 5.5e-08 9.253e-04 25.7374 48.6134 -52.4405 
1.0 0.94 0 1.0 5.5e-08 9.548e-04 26.7468 49.3013 -52.5255 
1.0 0.96 0 1.0 5.5e-08 9.842e-04 27.7588 49.9890 -52.6106 
1.0 0.98 0 1.0 5.5e-08 1.014e-03 28.7732 50.6766 -52.6959 
1.0 1.0 0 1.0 5.5e-08 1.043e-03 29.7899 51.3640 -52.7814 
1.0 1.02 0 1.0 5.5e-08 1.072e-03 30.8086 52.0512 -52.8671 
1.0 1.04 0 1.0 5.5e-08 1.102e-03 31.8291 52.7382 -52.9530 
1.0 1.06 0 1.0 5.5e-08 1.131e-03 32.8514 53.4249 -53.0392 
1.0 1.08 0 1.0 5.5e-08 1.160e-03 33.8751 54.1114 -53.1257 
1.0 1.1 0 1.0 5.5e-08 1.189e-03 34.9003 54.7975 -53.2125 
1.0 1.12 0 1.0 5.5e-08 1.219e-03 35.9267 55.4834 -53.2996 
1.0 1.14 0 1.0 5.5e-08 1.248e-03 36.9542 56.1688 -53.3871 
1.0 1.16 0 1.0 5.5e-08 1.277e-03 37.9827 56.8540 -53.4749 
1.0 1.18 0 1.0 5.5e-08 1.306e-03 39.0122 57.5387 -53.5632 
1.0 1.2 0 1.0 5.5e-08 1.335e-03 40.0424 58.2231 -53.6518 
1.0 1.22 0 1.0 5.5e-08 1.364e-03 41.0733 58.9070 -53.7409 
1.0 1.24 0 1.0 5.5e-08 1.393e-03 42.1048 59.5905 -53.8304 
1.0 1.26 0 1.0 5.5e-08 1.422e-03 43.1369 60.2736 -53.9203 
1.0 1.28 0 1.0 5.5e-08 1.451e-03 44.1694 60.9561 -54.0107 
1.0 1.3 0 1.0 5.5e-08 1.480e-03 45.2022 61.6383 -54.1017 
1.0 1.32 0 1.0 5.5e-08 1.508e-03 46.2353 62.3199 -54.1931 
1.0 1.34 0 1.0 5.5e-08 1.537e-03 47.2687 63.0010 -54.2850 
1.0 1.36 0 1.0 5.5e-08 1.566e-03 48.3021 63.6816 -54.3774 
1.0 1.38 0 1.0 5.5e-08 1.595e-03 49.3357 64.3617 -54.4704 
1.0 1.4 0 1.0 5.5e-08 1.624e-03 50.3693 65.0412 -54.5639 
1.0 1.42 0 1.0 5.5e-08 1.653e-03 51.4028 65.7202 -54.6580 
1.0 1.44 0 1.0 5.5e-08 1.681e-03 52.4363 66.3986 -54.7527 
1.0 1.46 0 1.0 5.5e-08 1.710e-03 53.4696 67.0764 -54.8479 
1.0 1.48 0 1.0 5.5e-08 1.739e-03 54.5027 67.7537 -54.9437 
1.0 -1.5 0 0.5 5.5e-08 7.914e-14 6.539e-10 6.6701 -68.4510 
1.0 -1.48 0 0.5 5.5e-08 7.917e-14 6.541e-10 6.6705 -68.4510 
1.0 -1.46 0 0.5 5.5e-08 7.920e-14 6.544e-10 6.6710 -68.4510 
1.0 -1.44 0 0.5 5.5e-08 7.923e-14 6.546e-10 6.6714 -68.4510 
1.0 -1.42 0 0.5 5.5e-08 7.926e-14 6.549e-10 6.6719 -68.4510 
1.0 -1.4 0 0.5 5.5e-08 7.929e-14 6.552e-10 6.6724 -68.4510 
1.0 -1.38 0 0.5 5.5e-08 7.932e-14 6.554e-10 6.6729 -68.4510 
1.0 -1.36 0 0.5 5.5e-08 7.936e-14 6.557e-10 6.6734 -68.4510 
1.0 -1.34 0 0.5 5.5e-08 7.940e-14 6.560e-10 6.6739 -68.4510 
1.0 -1.32 0 0.5 5.5e-08 7.944e-14 6.563e-10 6.6745 -68.4510 
1.0 -1.3 0 0.5 5.5e-08 7.948e-14 6.567e-10 6.6750 -68.4510 
1.0 -1.28 0 0.5 5.5e-08 7.952e-14 6.570e-10 6.6756 -68.4510 
1.0 -1.26 0 0.5 5.5e-08 7.956e-14 6.574e-10 6.6763 -68.4510 
1.0 -1.24 0 0.5 5.5e-08 7.960e-14 6.577e-10 6.6769 -68.4510 
1.0 -1.22 0 0.5 5.5e-08 7.965e-14 6.581e-10 6.6776 -68.4510 
1.0 -1.2 0 0.5 5.5e-08 7.970e-14 6.585e-10 6.6783 -68.4510 
1.0 -1.18 0 0.5 5.5e-08 7.975e-14 6.589e-10 6.6790 -68.4510 
1.0 -1.16 0 0.5 5.5e-08 7.980e-14 6.593e-10 6.6798 -68.4510 
1.0 -1.14 0 0.5 5.5e-08 7.986e-14 6.598e-10 6.6806 -68.4510 
1.0 -1.12 0 0.5 5.5e-08 7.992e-14 6.603e-10 6.6814 -68.4510 
1.0 -1.1 0 0.5 5.5e-08 7.997e-14 6.608e-10 6.6823 -68.4510 
1.0 -1.08 0 0.5 5.5e-08 8.004e-14 6.613e-10 6.6832 -68.4510 
1.0 -1.06 0 0.5 5.5e-08 8.011e-14 6.618e-10 6.6842 -68.4510 
1.0 -1.04 0 0.5 5.5e-08 8.018e-14 6.624e-10 6.6852 -68.4510 
1.0 -1.02 0 0.5 5.5e-08 8.025e-14 6.630e-10 6.6862 -68.4510 
1.0 -1.0 0 0.5 5.5e-08 8.033e-14 6.636e-10 6.6873 -68.4510 
1.0 -0.98 0 0.5 5.5e-08 8.041e-14 6.643e-10 6.6885 -68.4510 
1.0 -0.96 0 0.5 5.5e-08 8.050e-14 6.650e-10 6.6898 -68.4510 
1.0 -0.94 0 0.5 5.5e-08 8.059e-14 6.658e-10 6.6911 -68.4510 
1.0 -0.92 0 0.5 5.5e-08 8.068e-14 6.666e-10 6.6925 -68.4510 
1.0 -0.9 0 0.5 5.5e-08 8.079e-14 6.674e-10 6.6940 -68.4510 
1.0 -0.88 0 0.5 5.5e-08 8.090e-14 6.683e-10 6.6955 -68.4510 
1.0 -0.86 0 0.5 5.5e-08 8.102e-14 6.693e-10 6.6972 -68.4510 
1.0 -0.84 0 0.5 5.5e-08 8.114e-14 6.703e-10 6.6990 -68.4510 
1.0 -0.82 0 0.5 5.5e-08 8.127e-14 6.714e-10 6.7009 -68.4510 
1.0 -0.8 0 0.5 5.5e-08 8.142e-14 6.726e-10 6.7030 -68.4510 
1.0 -0.78 0 0.5 5.5e-08 8.157e-14 6.738e-10 6.7052 -68.4510 
1.0 -0.76 0 0.5 5.5e-08 8.174e-14 6.752e-10 6.7075 -68.4510 
1.0 -0.74 0 0.5 5.5e-08 8.193e-14 6.767e-10 6.7101 -68.4510 
1.0 -0.72 0 0.5 5.5e-08 8.212e-14 6.783e-10 6.7129 -68.4510 
1.0 -0.7 0 0.5 5.5e-08 8.234e-14 6.801e-10 6.7159 -68.4510 
1.0 -0.68 0 0.5 5.5e-08 8.258e-14 6.820e-10 6.7192 -68.4510 
1.0 -0.66 0 0.5 5.5e-08 8.284e-14 6.841e-10 6.7229 -68.4510 
1.0 -0.64 0 0.5 5.5e-08 8.312e-14 6.865e-10 6.7269 -68.4510 
1.0 -0.62 0 0.5 5.5e-08 8.344e-14 6.891e-10 6.7313 -68.4510 
1.0 -0.6 0 0.5 5.5e-08 8.380e-14 6.920e-10 6.7362 -68.4510 
1.0 -0.58 0 0.5 5.5e-08 8.420e-14 6.953e-10 6.7417 -68.4510 
1.0 -0.56 0 0.5 5.5e-08 8.465e-14 6.990e-10 6.7479 -68.4510 
1.0 -0.54 0 0.5 5.5e-08 8.517e-14 7.032e-10 6.7549 -68.4510 
1.0 -0.52 0 0.5 5.5e-08 8.576e-14 7.081e-10 6.7630 -68.4510 
1.0 -0.5 0 0.5 5.5e-08 8.646e-14 7.137e-10 6.7723 -68.4510 
1.0 -0.48 0 0.5 5.5e-08 8.727e-14 7.204e-10 6.7831 -68.4510 
1.0 -0.46 0 0.5 5.5e-08 8.824e-14 7.283e-10 6.7959 -68.4510 
1.0 -0.44 0 0.5 5.5e-08 8.942e-14 7.380e-10 6.8113 -68.4510 
1.0 -0.42 0 0.5 5.5e-08 9.088e-14 7.499e-10 6.8300 -68.4510 
1.0 -0.4 0 0.5 5.5e-08 9.273e-14 7.651e-10 6.8533 -68.4510 
1.0 -0.38 0 0.5 5.5e-08 9.515e-14 7.848e-10 6.8829 -68.4510 
1.0 -0.36 0 0.5 5.5e-08 9.840e-14 8.114e-10 6.9219 -68.4510 
1.0 -0.34 0 0.5 5.5e-08 1.030e-13 8.490e-10 6.9748 -68.4510 
1.0 -0.32 0 0.5 5.5e-08 1.099e-13 9.053e-10 7.0496 -68.4510 
